state,county,NAME,pct_pre_1960,total_units,units_pre_1960
47,089,"Jefferson County, Tennessee",15.697067095218964,24890,3907
47,091,"Johnson County, Tennessee",20.50108683217023,8741,1792
47,093,"Knox County, Tennessee",20.392881729962184,212074,43248
47,095,"Lake County, Tennessee",23.484848484848484,2508,589
47,097,"Lauderdale County, Tennessee",21.051648454282244,10707,2254
47,099,"Lawrence County, Tennessee",21.243301178992496,18660,3964
47,101,"Lewis County, Tennessee",14.539693715895089,5681,826
47,103,"Lincoln County, Tennessee",21.822272215973005,16002,3492
47,105,"Loudon County, Tennessee",18.20419693301049,24780,4511
47,107,"McMinn County, Tennessee",22.0532319391635,23933,5278
47,109,"McNairy County, Tennessee",14.966596056705232,12274,1837
47,111,"Macon County, Tennessee",16.113345179089123,10693,1723
47,113,"Madison County, Tennessee",18.233976410350188,43748,7977
47,115,"Marion County, Tennessee",12.705847910414988,13663,1736
47,117,"Marshall County, Tennessee",19.51661210559309,14357,2802
47,119,"Maury County, Tennessee",16.72188477820725,43464,7268
47,121,"Meigs County, Tennessee",10.037785444389682,6087,611
47,123,"Monroe County, Tennessee",10.269840527521863,21383,2196
47,125,"Montgomery County, Tennessee",9.635404723687229,87220,8404
47,127,"Moore County, Tennessee",13.92150285139215,2981,415
47,129,"Morgan County, Tennessee",20.02106248537327,8546,1711
47,131,"Obion County, Tennessee",25.14823857690966,14335,3605
47,133,"Overton County, Tennessee",20.17772626291896,10353,2089
47,135,"Perry County, Tennessee",19.197171381031612,4808,923
47,137,"Pickett County, Tennessee",7.735792918774174,3361,260
47,139,"Polk County, Tennessee",17.048727105172215,8681,1480
47,141,"Putnam County, Tennessee",10.7922381502239,35507,3832
47,143,"Rhea County, Tennessee",12.13838550247117,15175,1842
47,145,"Roane County, Tennessee",25.700145331709805,25459,6543
47,147,"Robertson County, Tennessee",12.566630665784064,28703,3607
47,149,"Rutherford County, Tennessee",6.262897547948532,131808,8255
47,151,"Scott County, Tennessee",11.063656701240594,9834,1088
47,153,"Sequatchie County, Tennessee",10.788141720896602,6915,746
47,155,"Sevier County, Tennessee",7.195741080242561,56728,4082
47,157,"Shelby County, Tennessee",27.15782176884658,401041,108914
47,159,"Smith County, Tennessee",22.991722047335898,8577,1972
47,161,"Stewart County, Tennessee",12.63629574309186,6695,846
47,163,"Sullivan County, Tennessee",27.97214808551119,75686,21171
47,165,"Sumner County, Tennessee",7.754054428102314,79481,6163
47,167,"Tipton County, Tennessee",12.472447494281555,24045,2999
47,169,"Trousdale County, Tennessee",13.983050847457626,3776,528
47,171,"Unicoi County, Tennessee",30.230161456544142,8733,2640
47,173,"Union County, Tennessee",10.469351649495264,9609,1006
47,175,"Van Buren County, Tennessee",14.3646408839779,2896,416
47,177,"Warren County, Tennessee",18.32746091169346,18164,3329
47,179,"Washington County, Tennessee",20.387823459871274,60904,12417
47,181,"Wayne County, Tennessee",16.439309576837417,7184,1181
47,183,"Weakley County, Tennessee",22.910278629516064,15002,3437
47,185,"White County, Tennessee",16.905158069883527,12020,2032
47,187,"Williamson County, Tennessee",4.389728623077929,91828,4031
47,189,"Wilson County, Tennessee",7.243034239489885,58967,4271
37,001,"Alamance County, North Carolina",21.912092363783675,74055,16227
37,003,"Alexander County, North Carolina",17.262238852510134,16035,2768
37,005,"Alleghany County, North Carolina",15.376650271809474,7726,1188
37,007,"Anson County, North Carolina",28.525544514704404,9963,2842
37,009,"Ashe County, North Carolina",16.850698931046633,17026,2869
37,011,"Avery County, North Carolina",14.092705713259074,13915,1961
37,013,"Beaufort County, North Carolina",22.56471459730853,24299,5483
37,015,"Bertie County, North Carolina",24.47824156305506,9008,2205
37,017,"Bladen County, North Carolina",18.719051342194422,15348,2873
37,019,"Brunswick County, North Carolina",3.2137882238485864,90454,2907
37,021,"Buncombe County, North Carolina",20.830866921379755,130081,27097
37,023,"Burke County, North Carolina",21.29082543433988,39773,8468
37,025,"Cabarrus County, North Carolina",17.62333723347457,88031,15514
37,027,"Caldwell County, North Carolina",21.55151515151515,37125,8001
37,029,"Camden County, North Carolina",15.587529976019185,4170,650
37,031,"Carteret County, North Carolina",11.527321121027086,51096,5890
37,033,"Caswell County, North Carolina",23.425140569903746,10493,2458
37,035,"Catawba County, North Carolina",17.712218672146605,71047,12584
37,037,"Chatham County, North Carolina",12.0532319391635,34190,4121
37,039,"Cherokee County, North Carolina",9.108075086082417,18006,1640
37,041,"Chowan County, North Carolina",23.75034906450712,7162,1701
37,043,"Clay County, North Carolina",9.808743169398907,7320,718
37,045,"Cleveland County, North Carolina",20.111004522406468,43782,8805
37,047,"Columbus County, North Carolina",21.246986168097795,23641,5023
37,049,"Craven County, North Carolina",14.088967290812098,47051,6629
37,051,"Cumberland County, North Carolina",9.583607798068702,142702,13676
37,053,"Currituck County, North Carolina",7.115111905789506,16219,1154
37,055,"Dare County, North Carolina",5.940335720291073,34493,2049
37,057,"Davidson County, North Carolina",20.184636729902078,74958,15130
37,059,"Davie County, North Carolina",14.051472539135048,18845,2648
37,061,"Duplin County, North Carolina",19.882673371045463,23865,4745
37,063,"Durham County, North Carolina",14.008576258607183,145518,20385
37,065,"Edgecombe County, North Carolina",25.145292522278183,23229,5841
37,067,"Forsyth County, North Carolina",19.98713751169317,171040,34186
37,069,"Franklin County, North Carolina",12.86453433678269,29764,3829
37,071,"Gaston County, North Carolina",22.56631783889024,98616,22254
37,073,"Gates County, North Carolina",19.11184893131355,4819,921
37,075,"Graham County, North Carolina",12.272382397572079,5272,647
37,077,"Granville County, North Carolina",16.13539270456786,24344,3928
37,079,"Greene County, North Carolina",16.643427557358347,7889,1313
37,081,"Guilford County, North Carolina",18.339533368762105,233332,42792
37,083,"Halifax County, North Carolina",27.717631907272505,24847,6887
37,085,"Harnett County, North Carolina",11.379854277773605,53252,6060
37,087,"Haywood County, North Carolina",22.29608285070326,35051,7815
37,089,"Henderson County, North Carolina",14.479063865783168,56744,8216
37,091,"Hertford County, North Carolina",24.96958637469586,9864,2463
37,093,"Hoke County, North Carolina",6.702096250369058,20322,1362
37,095,"Hyde County, North Carolina",22.18441646818646,2939,652
37,097,"Iredell County, North Carolina",12.506731118430114,79853,9987
37,099,"Jackson County, North Carolina",11.992435198576038,26967,3234
37,101,"Johnston County, North Carolina",11.653650413940289,85278,9938
37,103,"Jones County, North Carolina",21.46069822231741,4669,1002
37,105,"Lee County, North Carolina",14.992469879518072,26560,3982
37,107,"Lenoir County, North Carolina",23.908399235410965,26681,6379
37,109,"Lincoln County, North Carolina",13.957311414556543,37715,5264
37,111,"McDowell County, North Carolina",20.91616654163541,21328,4461
37,113,"Macon County, North Carolina",12.547810910171192,26929,3379
37,115,"Madison County, North Carolina",20.059502344031735,11092,2225
37,117,"Martin County, North Carolina",27.61073100468131,11108,3067
37,119,"Mecklenburg County, North Carolina",9.713343043005814,481307,46751
37,121,"Mitchell County, North Carolina",29.186381996537797,8665,2529
37,123,"Montgomery County, North Carolina",20.702130510518558,14926,3090
37,125,"Moore County, North Carolina",11.651404465479988,48595,5662
37,127,"Nash County, North Carolina",18.56648199445983,43320,8043
37,129,"New Hanover County, North Carolina",14.324100327153763,114625,16419
37,131,"Northampton County, North Carolina",26.642883965452498,10652,2838
37,133,"Onslow County, North Carolina",8.058582058653037,84531,6812
37,135,"Orange County, North Carolina",12.639472007580089,61213,7737
37,137,"Pamlico County, North Carolina",15.181792950319178,7206,1094
37,139,"Pasquotank County, North Carolina",21.771281169389507,17445,3798
37,141,"Pender County, North Carolina",9.130535283822606,30283,2765
37,143,"Perquimans County, North Carolina",17.101071532001157,6906,1181
37,145,"Person County, North Carolina",23.36163727411278,18372,4292
37,147,"Pitt County, North Carolina",10.275745081287223,80763,8299
37,149,"Polk County, North Carolina",20.944766106056427,10881,2279
37,151,"Randolph County, North Carolina",19.627624540153256,62249,12218
37,153,"Richmond County, North Carolina",23.204168352893564,19768,4587
37,155,"Robeson County, North Carolina",15.91854295138391,48811,7770
37,157,"Rockingham County, North Carolina",26.033588767035287,43586,11347
37,159,"Rowan County, North Carolina",24.554386848900926,63508,15594
37,161,"Rutherford County, North Carolina",23.912377450980394,32640,7805
37,163,"Sampson County, North Carolina",16.904808253844656,25685,4342
37,165,"Scotland County, North Carolina",19.38704756621828,14422,2796
37,167,"Stanly County, North Carolina",33.7062081864614,27802,9371
37,169,"Stokes County, North Carolina",13.164200140944327,21285,2802
37,171,"Surry County, North Carolina",23.145250231005395,33549,7765
37,173,"Swain County, North Carolina",12.791385634836114,8451,1081
37,175,"Transylvania County, North Carolina",16.762793624161073,19072,3197
37,177,"Tyrrell County, North Carolina",28.075880758807585,1845,518
37,179,"Union County, North Carolina",7.186490247411495,84798,6094
37,181,"Vance County, North Carolina",20.17842409240924,19392,3913
37,183,"Wake County, North Carolina",5.98294626788928,466760,27926
37,185,"Warren County, North Carolina",17.38066095471236,11438,1988
37,187,"Washington County, North Carolina",25.93631413958093,6061,1572
37,189,"Watauga County, North Carolina",11.295488515389074,32783,3703
37,191,"Wayne County, North Carolina",16.680534019136946,52882,8821
37,193,"Wilkes County, North Carolina",19.56336830167281,31743,6210
37,195,"Wilson County, North Carolina",19.874275988909933,36429,7240
37,197,"Yadkin County, North Carolina",20.275417521242307,17065,3460
37,199,"Yancey County, North Carolina",18.471507189774545,11266,2081
45,001,"Abbeville County, South Carolina",23.863441413621548,11658,2782
45,003,"Aiken County, South Carolina",18.49130541268675,77577,14345
45,005,"Allendale County, South Carolina",21.230012300123,4065,863
45,007,"Anderson County, South Carolina",15.594900061243806,89805,14005
45,009,"Bamberg County, South Carolina",28.58217940999398,6644,1899
45,011,"Barnwell County, South Carolina",19.255598144038732,9914,1909
45,013,"Beaufort County, South Carolina",3.7237739345897,99281,3697
45,015,"Berkeley County, South Carolina",3.7779988990981077,94468,3569
45,017,"Calhoun County, South Carolina",17.9628842612268,7059,1268
45,019,"Charleston County, South Carolina",15.653998025666338,202600,31715
45,021,"Cherokee County, South Carolina",15.790110998990919,24775,3912
45,023,"Chester County, South Carolina",25.91631970513958,14651,3797
45,025,"Chesterfield County, South Carolina",18.787348782976242,20583,3867
45,027,"Clarendon County, South Carolina",11.868860664455983,15983,1897
45,029,"Colleton County, South Carolina",10.826969453376206,19904,2155
45,031,"Darlington County, South Carolina",17.28583028826634,29556,5109
45,033,"Dillon County, South Carolina",16.061854067915146,12869,2067
45,035,"Dorchester County, South Carolina",3.7180432645034416,65088,2420
45,037,"Edgefield County, South Carolina",14.842767295597485,11130,1652
45,039,"Fairfield County, South Carolina",18.13031161473088,10943,1984
45,041,"Florence County, South Carolina",15.349119810825012,60896,9347
45,043,"Georgetown County, South Carolina",9.660675336149534,36219,3499
45,045,"Greenville County, South Carolina",13.61306812452597,228097,31051
45,047,"Greenwood County, South Carolina",24.595592918099605,31404,7724
45,049,"Hampton County, South Carolina",15.229718782548316,8641,1316
45,051,"Horry County, South Carolina",4.589773848445571,206764,9490
45,053,"Jasper County, South Carolina",7.355623100303951,13160,968
45,055,"Kershaw County, South Carolina",11.230879786469563,29223,3282
45,057,"Lancaster County, South Carolina",14.329872011591402,41410,5934
45,059,"Laurens County, South Carolina",15.862003118933199,31421,4984
45,061,"Lee County, South Carolina",13.303418239408737,7577,1008
45,063,"Lexington County, South Carolina",8.458433594659628,128830,10897
45,065,"McCormick County, South Carolina",20.454129280351584,5461,1117
45,067,"Marion County, South Carolina",16.96652719665272,14340,2433
45,069,"Marlboro County, South Carolina",24.90443742728935,12034,2997
45,071,"Newberry County, South Carolina",26.554906350679847,18313,4863
45,073,"Oconee County, South Carolina",12.280915583940716,41023,5038
45,075,"Orangeburg County, South Carolina",16.811313912728153,41365,6954
45,077,"Pickens County, South Carolina",14.217198878563996,56713,8063
45,079,"Richland County, South Carolina",16.3931016742287,182711,29952
45,081,"Saluda County, South Carolina",18.545454545454547,9350,1734
45,083,"Spartanburg County, South Carolina",16.79076909704617,138058,23181
45,085,"Sumter County, South Carolina",12.944804849516112,47015,6086
45,087,"Union County, South Carolina",28.768137400059224,13508,3886
45,089,"Williamsburg County, South Carolina",16.01918789270995,14801,2371
45,091,"York County, South Carolina",9.248825477176984,115366,10670
13,001,"Appling County, Georgia",15.778977006100423,8524,1345
13,003,"Atkinson County, Georgia",19.748139668002292,3494,690
13,005,"Bacon County, Georgia",17.640940295402537,4807,848
13,007,"Baker County, Georgia",22.660098522167488,1421,322
13,009,"Baldwin County, Georgia",13.2341230340434,20092,2659
13,011,"Banks County, Georgia",12.698412698412698,7308,928
13,013,"Barrow County, Georgia",7.424976117534671,30357,2254
13,015,"Bartow County, Georgia",11.598137183777585,42731,4956
13,017,"Ben Hill County, Georgia",23.03619798079291,8122,1871
13,019,"Berrien County, Georgia",17.297431443107087,8059,1394
13,021,"Bibb County, Georgia",27.899983293423176,71828,20040
13,023,"Bleckley County, Georgia",13.173537871524449,5215,687
13,025,"Brantley County, Georgia",9.188792365104613,8173,751
13,027,"Brooks County, Georgia",16.193336974330965,7324,1186
13,029,"Bryan County, Georgia",4.643944368172864,16753,778
13,031,"Bulloch County, Georgia",9.614338390860183,33086,3181
13,033,"Burke County, Georgia",15.235008103727715,11106,1692
13,035,"Butts County, Georgia",10.085182458723315,9509,959
13,037,"Calhoun County, Georgia",27.641878669275933,2044,565
13,039,"Camden County, Georgia",6.489856854307543,22774,1478
13,043,"Candler County, Georgia",16.357758620689655,4640,759
13,045,"Carroll County, Georgia",11.900666523328317,46510,5535
13,047,"Catoosa County, Georgia",10.15449388090056,28027,2846
13,049,"Charlton County, Georgia",20.821741921677724,4673,973
13,051,"Chatham County, Georgia",24.301363737983454,134190,32610
13,053,"Chattahoochee County, Georgia",23.460114439582632,2971,697
13,055,"Chattooga County, Georgia",28.681885125184092,10864,3116
13,057,"Cherokee County, Georgia",3.0338378196700244,101159,3069
13,059,"Clarke County, Georgia",13.188444682944281,55905,7373
13,061,"Clay County, Georgia",19.55366631243358,1882,368
13,063,"Clayton County, Georgia",6.689157134573823,113826,7614
13,065,"Clinch County, Georgia",26.505625413633354,3022,801
13,067,"Cobb County, Georgia",5.416751632146406,308949,16735
13,069,"Coffee County, Georgia",13.200921128382268,17370,2293
13,071,"Colquitt County, Georgia",19.605077574047954,19143,3753
13,073,"Columbia County, Georgia",4.162513725821437,59195,2464
13,075,"Cook County, Georgia",16.780541131456683,7318,1228
13,077,"Coweta County, Georgia",7.992359857711112,57067,4561
13,079,"Crawford County, Georgia",10.8155002891845,5187,561
13,081,"Crisp County, Georgia",19.957686882933707,9926,1981
13,083,"Dade County, Georgia",12.538930264048748,7385,926
13,085,"Dawson County, Georgia",4.835781482092755,12118,586
13,087,"Decatur County, Georgia",20.98632662467353,13018,2732
13,089,"DeKalb County, Georgia",15.518484319542056,325979,50587
13,091,"Dodge County, Georgia",19.507949402344206,8617,1681
13,093,"Dooly County, Georgia",19.471947194719473,4848,944
13,095,"Dougherty County, Georgia",23.32783129265108,40591,9469
13,097,"Douglas County, Georgia",4.078555404361738,54382,2218
13,099,"Early County, Georgia",19.39418581012401,4919,954
13,101,"Echols County, Georgia",6.791720569210867,1546,105
13,103,"Effingham County, Georgia",4.644441730777059,24567,1141
13,105,"Elbert County, Georgia",25.89094031773293,9316,2412
13,107,"Emanuel County, Georgia",18.954117411340413,9982,1892
13,109,"Evans County, Georgia",18.246140651801028,4664,851
13,111,"Fannin County, Georgia",12.42420839883225,17812,2213
13,113,"Fayette County, Georgia",1.5803297503697002,45307,716
13,115,"Floyd County, Georgia",26.454348254782094,40568,10732
13,117,"Forsyth County, Georgia",1.9845544958664565,88181,1750
13,119,"Franklin County, Georgia",12.885969028625057,10655,1373
13,121,"Fulton County, Georgia",15.917761205218127,493587,78568
13,123,"Gilmer County, Georgia",7.512605042016807,17850,1341
13,125,"Glascock County, Georgia",29.836995038979445,1411,421
13,127,"Glynn County, Georgia",17.92399453062379,42418,7603
13,129,"Gordon County, Georgia",10.578772512677041,22876,2420
13,131,"Grady County, Georgia",15.296367112810708,11506,1760
13,133,"Greene County, Georgia",14.878722145533423,10142,1509
13,135,"Gwinnett County, Georgia",1.962957147688294,331184,6501
13,137,"Habersham County, Georgia",10.648423557406305,18491,1969
13,139,"Hall County, Georgia",9.10897990267577,77473,7057
13,141,"Hancock County, Georgia",12.591093117408908,4940,622
13,143,"Haralson County, Georgia",13.976584578118691,12385,1731
13,145,"Harris County, Georgia",9.569411435761218,14306,1369
13,147,"Hart County, Georgia",13.837552414971269,12878,1782
13,149,"Heard County, Georgia",19.41544885177453,4790,930
13,151,"Henry County, Georgia",2.6944527323219574,87142,2348
13,153,"Houston County, Georgia",8.24500291527755,66889,5515
13,155,"Irwin County, Georgia",25.74376199616123,4168,1073
13,157,"Jackson County, Georgia",7.104115707752845,28209,2004
13,159,"Jasper County, Georgia",19.245342595516263,6334,1219
13,161,"Jeff Davis County, Georgia",14.642184557438794,6372,933
13,163,"Jefferson County, Georgia",23.064043532858935,7167,1653
13,165,"Jenkins County, Georgia",17.906088519433837,4451,797
13,167,"Johnson County, Georgia",18.399776972400332,3587,660
13,169,"Jones County, Georgia",7.305779454638999,11662,852
13,171,"Lamar County, Georgia",14.695481335952849,7635,1122
13,173,"Lanier County, Georgia",14.226754066521,4119,586
13,175,"Laurens County, Georgia",14.364489814519438,21943,3152
13,177,"Lee County, Georgia",2.9377018193274003,12697,373
13,179,"Liberty County, Georgia",4.743833017077799,26877,1275
13,181,"Lincoln County, Georgia",11.11111111111111,4446,494
13,183,"Long County, Georgia",9.384302052326492,6383,599
13,185,"Lowndes County, Georgia",12.037281458769062,49247,5928
13,187,"Lumpkin County, Georgia",3.5955397102328757,13183,474
13,189,"McDuffie County, Georgia",12.830308818847499,9423,1209
13,191,"McIntosh County, Georgia",9.935427061931318,6814,677
13,193,"Macon County, Georgia",21.358096343586766,5169,1104
13,195,"Madison County, Georgia",11.98890067738513,12253,1469
13,197,"Marion County, Georgia",7.154929577464789,3550,254
13,199,"Meriwether County, Georgia",23.78701953371141,9522,2265
13,201,"Miller County, Georgia",20.77922077922078,2849,592
13,205,"Mitchell County, Georgia",22.202565236620963,9044,2008
13,207,"Monroe County, Georgia",12.648716343143393,11179,1414
13,209,"Montgomery County, Georgia",17.625231910946194,3773,665
13,211,"Morgan County, Georgia",15.671465659664857,8474,1328
13,213,"Murray County, Georgia",8.42039800995025,16080,1354
13,215,"Muscogee County, Georgia",23.608655291309343,90488,21363
13,217,"Newton County, Georgia",7.964412303446963,42037,3348
13,219,"Oconee County, Georgia",7.0788827705168185,15073,1067
13,221,"Oglethorpe County, Georgia",9.929632525410478,6395,635
13,223,"Paulding County, Georgia",3.3925470816081207,59896,2032
13,225,"Peach County, Georgia",16.826083340264493,12023,2023
13,227,"Pickens County, Georgia",9.87382335269377,14979,1479
13,229,"Pierce County, Georgia",10.740255095958993,8389,901
13,231,"Pike County, Georgia",16.20863712843522,7132,1156
13,233,"Polk County, Georgia",21.816071946620248,17235,3760
13,235,"Pulaski County, Georgia",17.802844531633152,4078,726
13,237,"Putnam County, Georgia",9.627211297547642,13171,1268
13,239,"Quitman County, Georgia",13.294460641399416,1715,228
13,241,"Rabun County, Georgia",13.156151680741846,12078,1589
13,243,"Randolph County, Georgia",24.04809619238477,3493,840
13,245,"Richmond County, Georgia",22.102314674078254,92108,20358
13,247,"Rockdale County, Georgia",6.082264534719475,35398,2153
13,249,"Schley County, Georgia",10.923076923076923,1950,213
13,251,"Screven County, Georgia",22.411151960784316,6528,1463
13,253,"Seminole County, Georgia",9.928656361474435,5046,501
13,255,"Spalding County, Georgia",20.231069141896484,27957,5656
13,257,"Stephens County, Georgia",18.01166747690812,12342,2223
13,259,"Stewart County, Georgia",13.75886524822695,2115,291
13,261,"Sumter County, Georgia",19.447120729267027,13493,2624
13,263,"Talbot County, Georgia",16.43835616438356,3066,504
13,265,"Taliaferro County, Georgia",37.70977295162882,1013,382
13,267,"Tattnall County, Georgia",16.10079009182148,9366,1508
13,269,"Taylor County, Georgia",12.442980233147491,3946,491
13,271,"Telfair County, Georgia",26.530190239867657,4836,1283
13,273,"Terrell County, Georgia",30.129564193168434,4245,1279
13,275,"Thomas County, Georgia",19.20080784766301,20796,3993
13,277,"Tift County, Georgia",18.198022079116836,17392,3165
13,279,"Toombs County, Georgia",17.144752114077267,12062,2068
13,281,"Towns County, Georgia",7.844047342770945,8618,676
13,283,"Treutlen County, Georgia",20.32890132960112,2858,581
13,285,"Troup County, Georgia",24.02640035937662,28939,6953
13,287,"Turner County, Georgia",33.27374872318693,3916,1303
13,289,"Twiggs County, Georgia",19.718309859154928,4047,798
13,291,"Union County, Georgia",7.082344967807523,14755,1045
13,293,"Upson County, Georgia",34.58762468575136,12331,4265
13,295,"Walker County, Georgia",27.86052694365861,29339,8174
13,297,"Walton County, Georgia",7.757873850711232,35783,2776
13,299,"Ware County, Georgia",25.507191759311603,15921,4061
13,301,"Warren County, Georgia",22.791243158717748,2558,583
13,303,"Washington County, Georgia",20.540977921627558,8651,1777
13,305,"Wayne County, Georgia",18.315047649555538,12487,2287
13,307,"Webster County, Georgia",11.433305716652859,1207,138
13,309,"Wheeler County, Georgia",22.3911257189811,2434,545
13,311,"White County, Georgia",5.196405276126975,13798,717
13,313,"Whitfield County, Georgia",12.92938566291791,39213,5070
13,315,"Wilcox County, Georgia",23.08137851143933,3453,797
13,317,"Wilkes County, Georgia",22.05712080277885,5182,1143
13,319,"Wilkinson County, Georgia",17.576039006268864,4307,757
13,321,"Worth County, Georgia",16.26701231367466,9258,1506
